Date,Actual,Forecasted
2010-06-11 00:00:00,123.02999877929688,122.11024287686065
2010-06-14 00:00:00,123.83000183105469,121.36135337791322
2010-06-15 00:00:00,126.83999633789062,121.1009726726717
2010-06-16 00:00:00,126.9000015258789,120.76619538920971
2010-06-17 00:00:00,125.88999938964844,120.70758904963445
2010-06-18 00:00:00,125.83000183105469,120.49664457721248
2010-06-21 00:00:00,122.55000305175781,119.70012417238354
2010-06-22 00:00:00,122.30999755859375,119.44099309597807
2010-06-23 00:00:00,121.44999694824219,119.1192286241356
2010-06-24 00:00:00,118.33000183105469,119.08162357326715
2010-06-25 00:00:00,121.0,118.90621805646892
2010-06-28 00:00:00,117.80000305175781,118.29520529856458
2010-06-29 00:00:00,108.61000061035156,118.12236640958906
2010-06-30 00:00:00,109.26000213623047,117.89842818599406
2010-07-01 00:00:00,110.95999908447266,117.96544122533825
2010-07-02 00:00:00,109.13999938964844,117.90416067796383
2010-07-06 00:00:00,110.05999755859375,117.61665323413129
2010-07-07 00:00:00,113.43000030517578,117.51458905240733
2010-07-08 00:00:00,116.22000122070312,118.27287321713162
2010-07-09 00:00:00,117.26000213623047,118.8979732812663
2010-07-12 00:00:00,119.51000213623047,120.65656450779909
2010-07-13 00:00:00,123.6500015258789,121.24722080438312
2010-07-14 00:00:00,123.30000305175781,121.76370298794433
2010-07-15 00:00:00,122.05999755859375,122.55571912693486
2010-07-16 00:00:00,118.48999786376953,123.18600588103153
2010-07-19 00:00:00,119.94000244140625,124.80376497495497
2010-07-20 00:00:00,120.0999984741211,125.2958655543271
2010-07-21 00:00:00,117.43000030517578,125.68615845807956
2010-07-22 00:00:00,120.06999969482422,126.33653525947679
2010-07-23 00:00:00,118.87000274658203,126.79723158980836
2010-07-26 00:00:00,118.4000015258789,127.78487190364812
2010-07-27 00:00:00,117.12999725341797,128.03741695853364
2010-07-28 00:00:00,117.12999725341797,128.17740528546855
2010-07-29 00:00:00,116.86000061035156,128.5773050812254
2010-07-30 00:00:00,117.88999938964844,128.7823361497229
2010-08-02 00:00:00,120.06999969482422,129.02767613373453
2010-08-03 00:00:00,122.41999816894531,129.0547513235265
2010-08-04 00:00:00,127.58000183105469,128.9857409561277
2010-08-05 00:00:00,127.83000183105469,129.19843048341355
2010-08-06 00:00:00,128.32000732421875,129.23808908648664
2010-08-09 00:00:00,128.8300018310547,129.14720641607474
2010-08-10 00:00:00,130.0,129.12113583363734
2010-08-11 00:00:00,125.88999938964844,129.0299251479904
2010-08-12 00:00:00,126.55999755859375,129.2516926935975
2010-08-13 00:00:00,124.69000244140625,129.33133181943955
2010-08-16 00:00:00,126.06999969482422,129.53682782941468
2010-08-17 00:00:00,128.86000061035156,129.66334058250345
2010-08-18 00:00:00,129.64999389648438,129.74779483270112
2010-08-19 00:00:00,127.56999969482422,130.16813302410685
2010-08-20 00:00:00,127.76000213623047,130.4639670697271
2010-08-23 00:00:00,126.5999984741211,131.39678151441763
2010-08-24 00:00:00,124.52999877929688,131.78176398255002
2010-08-25 00:00:00,126.8499984741211,132.125840518673
2010-08-26 00:00:00,124.86000061035156,132.81083742066627
2010-08-27 00:00:00,126.63999938964844,133.3645907872438
2010-08-30 00:00:00,123.79000091552734,135.01213730702557
2010-08-31 00:00:00,124.83000183105469,135.6072234345874
2010-09-01 00:00:00,132.49000549316406,136.14067051987305
2010-09-02 00:00:00,135.2100067138672,137.00390353803692
2010-09-03 00:00:00,138.7899932861328,137.70846510884488
2010-09-07 00:00:00,137.22000122070312,140.29343196706216
2010-09-08 00:00:00,139.13999938964844,140.8428626583566
2010-09-09 00:00:00,140.3800048828125,141.70617116164703
2010-09-10 00:00:00,142.44000244140625,142.37880596102843
2010-09-13 00:00:00,145.07000732421875,144.07639010202465
2010-09-14 00:00:00,145.75,144.59304357339582
2010-09-15 00:00:00,145.4499969482422,144.99866972397152
2010-09-16 00:00:00,148.1300048828125,145.7131583651819
2010-09-17 00:00:00,148.32000732421875,146.2200952797449
2010-09-20 00:00:00,151.3000030517578,147.37683553480247
2010-09-21 00:00:00,150.72999572753906,147.71111477974344
2010-09-22 00:00:00,151.8300018310547,147.93686961339915
2010-09-23 00:00:00,152.85000610351562,148.48528430805112
2010-09-24 00:00:00,160.72999572753906,148.83232084855973
2010-09-27 00:00:00,159.3699951171875,149.58947118811335
2010-09-28 00:00:00,159.6999969482422,149.82497293335294
2010-09-29 00:00:00,158.99000549316406,149.97031761629304
2010-09-30 00:00:00,157.05999755859375,150.46333896344177
2010-10-01 00:00:00,153.7100067138672,150.7732364654204
2010-10-04 00:00:00,155.38999938964844,151.53971460031718
2010-10-05 00:00:00,160.8699951171875,151.81711175464878
2010-10-06 00:00:00,155.39999389648438,152.02052877898362
2010-10-07 00:00:00,156.27000427246094,152.4970328109644
2010-10-08 00:00:00,155.5500030517578,152.8013293503109
2010-10-11 00:00:00,153.02999877929688,153.60698470757683
2010-10-12 00:00:00,156.47999572753906,153.90907628243966
2010-10-13 00:00:00,155.1699981689453,154.13768431672827
2010-10-14 00:00:00,155.52999877929688,154.73875037746552
2010-10-15 00:00:00,164.63999938964844,155.16240953626408
2010-10-18 00:00:00,163.55999755859375,156.28624764784632
2010-10-19 00:00:00,158.6699981689453,156.6762632883162
2010-10-20 00:00:00,158.6699981689453,156.97979677596655
2010-10-21 00:00:00,164.97000122070312,157.6501708162723
2010-10-22 00:00:00,169.1300048828125,158.12676634784887
2010-10-25 00:00:00,169.0,159.32682437875644
2010-10-26 00:00:00,169.9499969482422,159.71726845693945
2010-10-27 00:00:00,167.50999450683594,160.00835484102333
2010-10-28 00:00:00,166.83999633789062,160.66337909638304
2010-10-29 00:00:00,165.22999572753906,161.11237483048788
2010-11-01 00:00:00,162.5800018310547,162.1914511411756
2010-11-02 00:00:00,164.61000061035156,162.53625243834557
2010-11-03 00:00:00,168.47000122070312,162.78048588659505
2010-11-04 00:00:00,168.92999267578125,163.39716838336946
2010-11-05 00:00:00,170.77000427246094,163.8080861338822
2010-11-08 00:00:00,171.99000549316406,164.8047198355932
2010-11-09 00:00:00,170.27000427246094,165.13697862304278
2010-11-10 00:00:00,173.3300018310547,165.37544772256462
2010-11-11 00:00:00,170.3699951171875,166.00067525732408
2010-11-12 00:00:00,165.67999267578125,166.4249048015441
2010-11-15 00:00:00,158.89999389648438,167.49785166098445
2010-11-16 00:00:00,157.77999877929688,167.8647741285952
2010-11-17 00:00:00,158.35000610351562,168.1382684731478
2010-11-18 00:00:00,164.1699981689453,168.80506264538113
2010-11-19 00:00:00,164.82000732421875,169.2655764723305
2010-11-22 00:00:00,170.38999938964844,170.41181443577622
2010-11-23 00:00:00,168.1999969482422,170.78604099003113
2010-11-24 00:00:00,177.25,171.05364689222412
2010-11-26 00:00:00,177.1999969482422,172.13901430740069
2010-11-29 00:00:00,179.49000549316406,173.1007606989895
2010-11-30 00:00:00,175.39999389648438,173.3830577766302
2010-12-01 00:00:00,176.5500030517578,173.54307898896954
2010-12-02 00:00:00,176.52999877929688,174.08285566161234
2010-12-03 00:00:00,175.67999267578125,174.38405499523725
2010-12-06 00:00:00,178.0500030517578,174.908040917627
2010-12-07 00:00:00,176.77000427246094,175.03786552697167
2010-12-08 00:00:00,176.2899932861328,175.04620658643537
2010-12-09 00:00:00,174.85000610351562,175.44241426117463
2010-12-10 00:00:00,175.6199951171875,175.60598042103683
2010-12-13 00:00:00,174.25,175.79261058422895
2010-12-14 00:00:00,173.94000244140625,175.844632682391
2010-12-15 00:00:00,175.57000732421875,175.79569363349663
2010-12-16 00:00:00,178.0399932861328,176.15885091199985
2010-12-17 00:00:00,177.5800018310547,176.3120797312347
2010-12-20 00:00:00,183.2899932861328,176.61220078706256
2010-12-21 00:00:00,184.75,176.7490517041581
2010-12-22 00:00:00,184.75999450683594,176.80580144632245
2010-12-23 00:00:00,182.58999633789062,177.2966065113969
2010-12-27 00:00:00,182.13999938964844,178.39557884194744
2010-12-28 00:00:00,181.08999633789062,178.71267272785786
2010-12-29 00:00:00,183.3699951171875,178.9487350305014
2010-12-30 00:00:00,182.75,179.62053636793783
2010-12-31 00:00:00,180.0,180.0886171776583
2011-01-03 00:00:00,184.22000122070312,181.32239345459283
2011-01-04 00:00:00,185.00999450683594,181.74655860505953
2011-01-05 00:00:00,187.4199981689453,182.0651533379939
2011-01-06 00:00:00,185.86000061035156,182.80213771545252
2011-01-07 00:00:00,185.49000549316406,182.86362328029898
2011-01-10 00:00:00,184.67999267578125,182.70703621600055
2011-01-11 00:00:00,184.33999633789062,182.61422415412196
2011-01-12 00:00:00,184.0800018310547,182.3914213513988
2011-01-13 00:00:00,185.52999877929688,182.5652923536988
2011-01-14 00:00:00,188.75,182.4856985392241
2011-01-18 00:00:00,191.25,181.5636026807857
2011-01-19 00:00:00,186.8699951171875,181.16590605005192
2011-01-20 00:00:00,181.9600067138672,181.1670544615171
2011-01-21 00:00:00,177.4199981689453,180.92526130570351
2011-01-24 00:00:00,176.85000610351562,179.8784776797301
2011-01-25 00:00:00,176.6999969482422,179.51761378262802
2011-01-26 00:00:00,175.38999938964844,179.0536350857974
2011-01-27 00:00:00,184.4499969482422,179.0088405060343
2011-01-28 00:00:00,171.13999938964844,178.74989732132778
2011-01-31 00:00:00,169.63999938964844,177.81210652637597
2011-02-01 00:00:00,172.11000061035156,177.5373611865703
2011-02-02 00:00:00,173.52999877929688,177.1828501105285
2011-02-03 00:00:00,173.7100067138672,177.26336012804376
2011-02-04 00:00:00,175.92999267578125,177.1496246129834
2011-02-07 00:00:00,176.42999267578125,176.72468523665202
2011-02-08 00:00:00,183.05999755859375,176.63505479823283
2011-02-09 00:00:00,185.3000030517578,176.46762705106602
2011-02-10 00:00:00,186.2100067138672,176.73208611960064
2011-02-11 00:00:00,189.25,176.79857296802743
2011-02-14 00:00:00,190.4199981689453,176.85873864744553
2011-02-15 00:00:00,189.02999877929688,176.90436664150707
2011-02-16 00:00:00,186.6199951171875,176.8558141116709
2011-02-17 00:00:00,187.75999450683594,177.22284927527315
2011-02-18 00:00:00,186.5,177.37345140045338
2011-02-22 00:00:00,180.4199981689453,177.6340784850202
2011-02-23 00:00:00,176.67999267578125,177.58206109819628
2011-02-24 00:00:00,177.75,177.9331602087125
2011-02-25 00:00:00,177.24000549316406,178.054509404523
2011-02-28 00:00:00,173.2899932861328,178.11376866639208
2011-03-01 00:00:00,169.44000244140625,178.11320785096845
2011-03-02 00:00:00,172.02000427246094,178.00011773641023
2011-03-03 00:00:00,172.7899932861328,178.29097869075258
2011-03-04 00:00:00,171.6699981689453,178.35326165931843
2011-03-07 00:00:00,169.0800018310547,178.26023504114409
2011-03-08 00:00:00,166.88999938964844,178.2210804723246
2011-03-09 00:00:00,169.0500030517578,178.07659348911167
2011-03-10 00:00:00,166.13999938964844,178.34371992982312
2011-03-11 00:00:00,168.07000732421875,178.38967755856123
2011-03-14 00:00:00,166.72999572753906,178.28923999748093
2011-03-15 00:00:00,165.0800018310547,178.2593626252652
2011-03-16 00:00:00,164.6999969482422,178.12858799600946
2011-03-17 00:00:00,160.97000122070312,178.413073304072
2011-03-18 00:00:00,161.82000732421875,178.47888079484528
2011-03-21 00:00:00,164.52000427246094,178.4441337342067
2011-03-22 00:00:00,162.60000610351562,178.43574993220008
2011-03-23 00:00:00,165.32000732421875,178.32528726301913
2011-03-24 00:00:00,171.10000610351562,178.62925201460516
2011-03-25 00:00:00,170.97999572753906,178.71296337233548
2011-03-28 00:00:00,169.35000610351562,178.72627236879305
2011-03-29 00:00:00,174.6199951171875,178.73400383440773
2011-03-30 00:00:00,179.4199981689453,178.64087944169424
2011-03-31 00:00:00,180.1300048828125,178.96534537553399
2011-04-01 00:00:00,180.1300048828125,179.07267585071213
2011-04-04 00:00:00,182.94000244140625,179.18828662835918
2011-04-05 00:00:00,185.2899932861328,179.2441425035429
2011-04-06 00:00:00,182.75999450683594,179.20722823009996
2011-04-07 00:00:00,184.91000366210938,179.5982817077099
2011-04-08 00:00:00,184.7100067138672,179.94629259571738
2011-04-11 00:00:00,184.0399932861328,180.84097660046766
2011-04-12 00:00:00,180.47999572753906,181.17430293132435
2011-04-13 00:00:00,182.2899932861328,181.42094547815685
2011-04-14 00:00:00,181.82000732421875,182.10703005760473
2011-04-15 00:00:00,180.00999450683594,182.58660312098021
2011-04-18 00:00:00,178.33999633789062,183.87645591933068
2011-04-19 00:00:00,178.82000732421875,184.3350267918238
2011-04-20 00:00:00,183.8699951171875,184.6975796488202
2011-04-21 00:00:00,185.88999938964844,185.49727515599682
2011-04-25 00:00:00,185.4199981689453,187.55142380748333
2011-04-26 00:00:00,182.3000030517578,188.0328549584052
2011-04-27 00:00:00,196.6300048828125,188.3936898465333
2011-04-28 00:00:00,195.07000732421875,189.1767872683808
2011-04-29 00:00:00,195.80999755859375,189.70822129274583
2011-05-02 00:00:00,201.19000244140625,190.9027517769394
2011-05-03 00:00:00,198.4499969482422,191.2454800545952
2011-05-04 00:00:00,199.97000122070312,191.44640278112658
2011-05-05 00:00:00,197.11000061035156,192.05935072633181
2011-05-06 00:00:00,197.60000610351562,192.4022653507999
2011-05-09 00:00:00,200.8000030517578,192.97271264625837
2011-05-10 00:00:00,203.94000244140625,193.10091362188754
2011-05-11 00:00:00,204.3800048828125,193.08918460875424
2011-05-12 00:00:00,206.07000732421875,193.49947785163278
2011-05-13 00:00:00,202.55999755859375,193.64738363527846
2011-05-16 00:00:00,192.50999450683594,193.72054934820162
2011-05-17 00:00:00,194.80999755859375,193.72121551390046
2011-05-18 00:00:00,197.08999633789062,193.60380335123085
2011-05-19 00:00:00,198.8000030517578,193.93272223306198
2011-05-20 00:00:00,198.64999389648438,194.0223054015404
2011-05-23 00:00:00,196.22000122070312,194.0596524452331
2011-05-24 00:00:00,193.27000427246094,194.0914381505748
2011-05-25 00:00:00,192.25999450683594,194.0235084464266
2011-05-26 00:00:00,195.0,194.41921854583495
2011-05-27 00:00:00,194.1300048828125,194.58876547063898
2011-05-31 00:00:00,196.69000244140625,195.05340862458016
2011-06-01 00:00:00,192.39999389648438,195.08737734309454
2011-06-02 00:00:00,193.64999389648438,195.58305063818827
2011-06-03 00:00:00,188.32000732421875,195.84415933283188
2011-06-06 00:00:00,185.69000244140625,196.38128690522322
2011-06-07 00:00:00,187.5500030517578,196.5599344854712
2011-06-08 00:00:00,188.0500030517578,196.620924009624
2011-06-09 00:00:00,189.67999267578125,197.1322663684501
2011-06-10 00:00:00,186.52999877929688,197.39261080342354
2011-06-13 00:00:00,186.2899932861328,197.84949387526294
2011-06-14 00:00:00,189.9600067138672,197.98217589625835
2011-06-15 00:00:00,185.97999572753906,197.9907826616585
2011-06-16 00:00:00,183.64999389648438,198.4500611169092
2011-06-17 00:00:00,186.3699951171875,198.6568111649751
2011-06-20 00:00:00,187.72000122070312,198.98362508191775
2011-06-21 00:00:00,194.22999572753906,199.09390098297234
2011-06-22 00:00:00,191.6300048828125,199.0945395869019
2011-06-23 00:00:00,194.16000366210938,199.56581331528338
2011-06-24 00:00:00,192.5500030517578,199.80254050636233
2011-06-27 00:00:00,201.25,200.34581545023298
2011-06-28 00:00:00,202.35000610351562,200.57223825982558
2011-06-29 00:00:00,204.17999267578125,200.70930541169182
2011-06-30 00:00:00,204.49000549316406,201.34080723651428
2011-07-01 00:00:00,209.49000549316406,201.75390777618387
2011-07-05 00:00:00,213.19000244140625,203.34951433759838
2011-07-06 00:00:00,214.19000244140625,203.70429109467594
2011-07-07 00:00:00,216.74000549316406,204.55751861175787
2011-07-08 00:00:00,218.27999877929688,205.18108971444715
2011-07-11 00:00:00,212.5500030517578,206.86618250023852
2011-07-12 00:00:00,211.22999572753906,207.4428619953496
2011-07-13 00:00:00,213.5,207.89723081540916
2011-07-14 00:00:00,210.3800048828125,208.82616499591018
2011-07-15 00:00:00,212.8699951171875,209.4833606594101
2011-07-18 00:00:00,211.52999877929688,211.01848207103112
2011-07-19 00:00:00,218.05999755859375,211.45911753122104
2011-07-20 00:00:00,215.5500030517578,211.7318950120662
2011-07-21 00:00:00,213.2100067138672,212.4455604441556
2011-07-22 00:00:00,216.52000427246094,212.8419628931395
2011-07-25 00:00:00,213.49000549316406,213.37646150281356
2011-07-26 00:00:00,214.17999267578125,213.42612325628107
2011-07-27 00:00:00,222.52000427246094,213.2867167657933
2011-07-28 00:00:00,223.89999389648438,213.57679861416423
2011-07-29 00:00:00,222.52000427246094,213.53889128415517
2011-08-01 00:00:00,221.32000732421875,212.78276512515583
2011-08-02 00:00:00,211.6999969482422,212.42827487532236
2011-08-03 00:00:00,209.9600067138672,211.90881823652407
2011-08-04 00:00:00,201.47999572753906,211.844198624618
2011-08-05 00:00:00,202.6999969482422,211.48710703316152
2011-08-08 00:00:00,193.6999969482422,210.02298999543567
2011-08-09 00:00:00,205.08999633789062,209.52551861759923
2011-08-10 00:00:00,194.1300048828125,208.91473017070732
2011-08-11 00:00:00,198.36000061035156,208.80256931893987
2011-08-12 00:00:00,202.3000030517578,208.45255771633632
2011-08-15 00:00:00,202.9499969482422,207.30926566172013
2011-08-16 00:00:00,197.67999267578125,207.01036479004634
2011-08-17 00:00:00,195.92999267578125,206.64033046955439
2011-08-18 00:00:00,182.52000427246094,206.80108460630268
2011-08-19 00:00:00,178.92999267578125,206.76007041122057
2011-08-22 00:00:00,177.5399932861328,206.69775046479722
2011-08-23 00:00:00,193.5500030517578,206.79281907599648
2011-08-24 00:00:00,193.72999572753906,206.82474531255176
2011-08-25 00:00:00,192.02999877929688,207.3911556981293
2011-08-26 00:00:00,199.27000427246094,207.75351545325566
2011-08-29 00:00:00,206.52999877929688,208.83534201141336
2011-08-30 00:00:00,210.9199981689453,209.27426024897977
2011-08-31 00:00:00,215.22999572753906,209.62247131734443
2011-09-01 00:00:00,212.5399932861328,210.48228090715273
2011-09-02 00:00:00,210.0,211.10176714144023
2011-09-06 00:00:00,216.17999267578125,213.26540638901773
2011-09-07 00:00:00,219.89999389648438,213.66952117735812
2011-09-08 00:00:00,217.25999450683594,214.55272848304446
2011-09-09 00:00:00,211.38999938964844,215.14924994034664
2011-09-12 00:00:00,216.55999755859375,216.46645014572465
2011-09-13 00:00:00,219.52999877929688,216.83339193103996
2011-09-14 00:00:00,222.57000732421875,217.0338839959559
2011-09-15 00:00:00,226.77999877929688,217.69531311691637
2011-09-16 00:00:00,239.3000030517578,218.044146384085
2011-09-19 00:00:00,241.69000244140625,218.53084982434567
2011-09-20 00:00:00,233.25,218.60928424096025
2011-09-21 00:00:00,231.8699951171875,218.5226202143589
2011-09-22 00:00:00,223.22999572753906,218.90689767769592
2011-09-23 00:00:00,223.61000061035156,218.98778191836118
2011-09-26 00:00:00,229.85000610351562,218.77612917368418
2011-09-27 00:00:00,224.2100067138672,218.66844936112201
2011-09-28 00:00:00,229.7100067138672,218.42328261918138
2011-09-29 00:00:00,222.44000244140625,218.67792886035693
2011-09-30 00:00:00,216.22999572753906,218.65959086668317
2011-10-03 00:00:00,211.97999572753906,218.33538198121454
2011-10-04 00:00:00,212.5,218.2497381262292
2011-10-05 00:00:00,219.5,218.05425769956946
2011-10-06 00:00:00,221.50999450683594,218.38314824122335
2011-10-07 00:00:00,224.74000549316406,218.46244307814055
2011-10-10 00:00:00,231.32000732421875,216.9642281520901
2011-10-11 00:00:00,235.47999572753906,216.51383179930423
2011-10-12 00:00:00,236.80999755859375,215.96199798842665
2011-10-13 00:00:00,236.14999389648438,215.93278041590932
2011-10-14 00:00:00,246.7100067138672,215.65612689086416
2011-10-17 00:00:00,242.3300018310547,214.6343441362911
2011-10-18 00:00:00,243.8800048828125,214.32004297568434
2011-10-19 00:00:00,231.52999877929688,213.89049545133548
2011-10-20 00:00:00,233.61000061035156,213.96229245345958
2011-10-21 00:00:00,234.77999877929688,213.77156848786177
2011-10-24 00:00:00,237.61000061035156,212.89922629641754
2011-10-25 00:00:00,227.14999389648438,212.5984813218593
2011-10-26 00:00:00,198.39999389648438,212.16681544394785
2011-10-27 00:00:00,206.77999877929688,212.2172595612405
2011-10-28 00:00:00,217.32000732421875,211.99384578083774
2011-10-31 00:00:00,213.50999450683594,210.96664493102196
2011-11-01 00:00:00,212.10000610351562,210.60253695153773
2011-11-02 00:00:00,215.6199951171875,210.10697270482427
2011-11-03 00:00:00,218.2899932861328,210.08936755456702
2011-11-04 00:00:00,216.47999572753906,209.80338975669812
2011-11-07 00:00:00,217.0,208.62891359196828
2011-11-08 00:00:00,217.99000549316406,208.2332382912874
2011-11-09 00:00:00,211.22000122070312,207.71786719599348
2011-11-10 00:00:00,210.7899932861328,207.68565271069795
2011-11-11 00:00:00,217.38999938964844,207.3987392639222
2011-11-14 00:00:00,218.92999267578125,206.28249451777126
2011-11-15 00:00:00,217.8300018310547,205.92139493382385
2011-11-16 00:00:00,211.99000549316406,205.44663229863397
2011-11-17 00:00:00,204.52000427246094,205.4524144768214
2011-11-18 00:00:00,197.13999938964844,205.2066694424083
2011-11-21 00:00:00,189.25,204.19463082617912
2011-11-22 00:00:00,192.33999633789062,203.85280276111567
2011-11-23 00:00:00,188.99000549316406,203.38705767659977
2011-11-25 00:00:00,182.39999389648438,203.1164360408401
2011-11-28 00:00:00,194.14999389648438,201.942459061665
2011-11-29 00:00:00,188.38999938964844,201.5120501916824
2011-11-30 00:00:00,192.2899932861328,200.94242533740447
2011-12-01 00:00:00,197.1300048828125,200.81377905499974
2011-12-02 00:00:00,196.02999877929688,200.4100118270513
